int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
105003099,"",-1,"DLCEP1_door_01_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.124,0,-29.635,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003100,"",-1,"DLCEP1_door_02_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-14.797,-0.001,-25.631,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003101,"",-1,"DLCEP1_door_03_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-25.597,0,-14.789,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003102,"",-1,"DLCEP1_door_04_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-29.567,0,-0.001,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003103,"",-1,"DLCEP1_door_05_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-25.54,0,14.77,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003104,"",-1,"DLCEP1_door_06_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-14.762,-0.001,25.621,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003105,"",-1,"DLCEP1_door_07_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,0.053,0,29.652,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003106,"",-1,"DLCEP1_door_08_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,14.811,-0.001,25.696,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003107,"",-1,"DLCEP1_door_09_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,25.671,-0.001,14.811,240,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003108,"",-1,"DLCEP1_door_10_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,29.602,-0.001,-0.086,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003109,"",-1,"DLCEP1_door_11_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,25.555,0,-14.744,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003110,"",-1,"DLCEP1_door_12_start_re","",false,"f00iconobj00",1,0,"","","","","",0,0,14.774,0,-25.669,333.741,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003111,"",-1,"DLCEP1_door_01_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,0,0,-30.06,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003112,"",-1,"DLCEP1_door_02_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-15.03,0,-26.033,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003113,"",-1,"DLCEP1_door_03_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-26.033,0,-15.03,240,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003114,"",-1,"DLCEP1_door_04_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-30.06,0,0,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003115,"",-1,"DLCEP1_door_05_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-26.033,0,15.03,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003116,"",-1,"DLCEP1_door_06_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-15.03,0,26.032,330,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003117,"",-1,"DLCEP1_door_07_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,0,0,30.06,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003118,"",-1,"DLCEP1_door_08_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,15.03,0,26.032,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003119,"",-1,"DLCEP1_door_09_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,26.032,0,15.03,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003120,"",-1,"DLCEP1_door_10_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,30.06,0,0,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003121,"",-1,"DLCEP1_door_11_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,26.032,0,-15.03,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003122,"",-1,"DLCEP1_door_12_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,15.03,0,-26.033,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003123,"",-1,"DLCEP1_door_01_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,0,0,-30.06,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003124,"",-1,"DLCEP1_door_02_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-15.03,0,-26.033,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003125,"",-1,"DLCEP1_door_03_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-26.033,0,-15.03,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003126,"",-1,"DLCEP1_door_04_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-30.06,0,0,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003127,"",-1,"DLCEP1_door_05_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-26.033,0,15.03,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003128,"",-1,"DLCEP1_door_06_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-15.03,0,26.032,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003129,"",-1,"DLCEP1_door_07_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,0,0,30.06,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003130,"",-1,"DLCEP1_door_08_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,15.03,0,26.032,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003131,"",-1,"DLCEP1_door_09_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,26.032,0,15.03,240,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003132,"",-1,"DLCEP1_door_10_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,30.06,0,0,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003133,"",-1,"DLCEP1_door_11_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,26.032,0,-15.03,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003134,"",-1,"DLCEP1_door_12_re_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,15.03,0,-26.033,330,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003200,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,0.249,6.687,47.268,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003201,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,1.491,5.637,49.208,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003202,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-0.981,8.855,41.761,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003203,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,2.03,9.726,50.971,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003204,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-2.44,9.5,51.379,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003205,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-3.489,9.658,44.88,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003206,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,2.349,8.652,44.279,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003207,"",1,"","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-1.675,6.052,45.212,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003300,"",-1,"DLCEP1_ev_bubble_01","",false,"d50soapbubbles03",1,0,"","","","","",0,0,0,0,0,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003301,"",-1,"DLCEP1_ev_bubble_02","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-23.022,3.668,39.868,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003302,"",-1,"DLCEP1_ev_bubble_03","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-23.418,6.687,41.06,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003303,"",-1,"DLCEP1_ev_bubble_04","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-23.313,5.637,43.361,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003304,"",-1,"DLCEP1_ev_bubble_05","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-21.73,8.855,35.675,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003305,"",-1,"DLCEP1_ev_bubble_06","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-23.727,9.726,45.158,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003306,"",-1,"DLCEP1_ev_bubble_07","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-27.803,9.5,43.275,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003307,"",-1,"DLCEP1_ev_bubble_08","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-25.462,9.658,37.122,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003308,"",-1,"DLCEP1_ev_bubble_09","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-20.105,8.652,39.521,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003309,"",-1,"DLCEP1_ev_bubble_10","",false,"d50soapbubbles00",1,0,"","","","","",0,0,-24.8,5.5,39.4,-30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003400,"",-1,"DLCEP1_door_20","",false,"d50door00",1,0,"","","","","",0,0,0,0,-46.25,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003401,"",-1,"DLCEP1_doorcol_20","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,-46.25,0,0,0,1,1,"wall_cl",3,4,0.5,1,0,2,160,180,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003402,"",-1,"DLCEP1_door_20_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,0,0,-46.25,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003403,"",-1,"DLCEP1_door_20_start","",false,"f00iconobj00",1,0,"","","","","",0,0,0,-0.001,-45.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003404,"",-1,"DLCEP1_door_20_out","",false,"f00iconobj00",1,0,"","","","","",0,0,0.008,0,-47,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003405,"",-1,"DLCEP1_door_21","",false,"d50door00",1,0,"","","","","",0,0,-23.1,0,40,330,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003406,"",-1,"DLCEP1_doorcol_21","",false,"f00iconobj00",1,0,"","","","","",0,0,-23.1,0,40,150,0,0,1,1,"wall_cl",1.8,4,0.5,1,0,2,160,180,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003407,"",-1,"DLCEP1_door_21_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-23.1,0,40,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003408,"",-1,"DLCEP1_door_21_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-22.859,-0.001,39.622,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003409,"",-1,"DLCEP1_door_21_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-23.47,0,40.712,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003410,"",-1,"DLCEP1_door_22","",false,"d50door00",1,0,"","","","","",0,0,25.43,0,-44.107,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003411,"",-1,"DLCEP1_doorcol_22","",false,"f00iconobj00",1,0,"","","","","",0,0,25.43,0,-44.107,330,0,0,1,1,"wall_cl",1.8,4,0.5,1,0,2,160,180,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003412,"",-1,"DLCEP1_door_22_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,25.43,0,-44.107,330,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003413,"",-1,"DLCEP1_door_22_start","",false,"f00iconobj00",1,0,"","","","","",0,0,25.364,-0.001,-44.029,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003414,"",-1,"DLCEP1_door_22_out","",false,"f00iconobj00",1,0,"","","","","",0,0,26.598,0,-46.128,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003415,"",-1,"DLCEP1_door_23","",false,"d50door00",1,0,"","","","","",0,0,-45.749,-0.001,26.419,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003416,"",-1,"DLCEP1_doorcol_23","",false,"f00iconobj00",1,0,"","","","","",0,0,-45.749,0,26.419,120,0,0,1,1,"wall_cl",1.8,4,0.5,1,0,2,160,180,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003417,"",-1,"DLCEP1_door_23_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,-45.749,0,26.419,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003418,"",-1,"DLCEP1_door_23_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-45.638,-0.001,26.339,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003419,"",-1,"DLCEP1_door_23_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-47.941,-0.001,27.553,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003420,"",-1,"DLCEP1_door_24","",false,"d50door00",1,0,"","","","","",0,0,52,0,0,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003421,"",-1,"DLCEP1_doorcol_24","",false,"f00iconobj00",1,0,"","","","","",0,0,52,0,0,270,0,0,1,1,"wall_cl",1.8,4,0.5,1,0,2,160,180,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003422,"",-1,"DLCEP1_door_24_white","",false,"d50whiteexit00",1,0,"","","","","",0,0,52,0,0,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003423,"",-1,"DLCEP1_door_24_start","",false,"f00iconobj00",1,0,"","","","","",0,0,51.8,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003424,"",-1,"DLCEP1_door_24_out","",false,"f00iconobj00",1,0,"","","","","",0,0,53,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
